heder	Length	GC_amont	CG_precent
>lcl|NC_001137.3_cds_NP_011083.3_1695 	1017	456	44.84 %
>lcl|NC_001137.3_cds_NP_011084.1_1696 	2406	867	36.03 %
>lcl|NC_001137.3_cds_NP_011085.1_1697 	1722	741	43.03 %
>lcl|NC_001137.3_cds_NP_011086.3_1698 	429	187	43.59 %
>lcl|NC_001137.3_cds_NP_011087.3_1699 	5268	2020	38.34 %
>lcl|NC_001137.3_cds_NP_058156.1_1700 	1323	540	40.82 %
>lcl|NC_001137.3_cds_NP_011088.1_1701 	1002	411	41.02 %
>lcl|NC_001137.3_cds_NP_011089.4_1702 	2265	903	39.87 %
>lcl|NC_001137.3_cds_NP_011090.3_1703 	699	317	45.35 %
>lcl|NC_001137.3_cds_NP_011091.1_1704 	4407	1745	39.60 %
>lcl|NC_001137.3_cds_NP_011092.1_1705 	1734	723	41.70 %
>lcl|NC_001137.3_cds_NP_011093.3_1706 	4716	1850	39.23 %
>lcl|NC_001137.3_cds_NP_011094.3_1707 	2556	1032	40.38 %
>lcl|NC_001137.3_cds_NP_011095.1_1708 	1641	622	37.90 %
>lcl|NC_001137.3_cds_NP_011096.1_1709 	2391	974	40.74 %
>lcl|NC_001137.3_cds_NP_011097.3_1710 	678	284	41.89 %
>lcl|NC_001137.3_cds_NP_011098.3_1711 	2337	867	37.10 %
>lcl|NC_001137.3_cds_NP_011099.1_1712 	6492	2411	37.14 %
>lcl|NC_001137.3_cds_NP_011100.1_1713 	1980	759	38.33 %
>lcl|NC_001137.3_cds_NP_011101.3_1714 	735	291	39.59 %
>lcl|NC_001137.3_cds_NP_011102.3_1715 	900	364	40.44 %
>lcl|NC_001137.3_cds_NP_011103.1_1717 	3366	1329	39.48 %
>lcl|NC_001137.3_cds_NP_011104.3_1718 	804	368	45.77 %
>lcl|NC_001137.3_cds_NP_011105.4_1719 	1263	571	45.21 %
>lcl|NC_001137.3_cds_NP_011106.1_1720 	1005	400	39.80 %
>lcl|NC_001137.3_cds_NP_011107.1_1721 	804	302	37.56 %
>lcl|NC_001137.3_cds_NP_001335770.1_1723 	324	106	32.72 %
>lcl|NC_001137.3_cds_NP_011109.3_1724 	735	293	39.86 %
>lcl|NC_001137.3_cds_NP_011110.1_1725 	636	258	40.57 %
>lcl|NC_001137.3_cds_NP_011111.1_1726 	2385	910	38.16 %
>lcl|NC_001137.3_cds_NP_011112.3_1727 	912	341	37.39 %
>lcl|NC_001137.3_cds_NP_011113.3_1728 	921	356	38.65 %
>lcl|NC_001137.3_cds_NP_011114.1_1729 	426	192	45.07 %
>lcl|NC_001137.3_cds_NP_001335771.1_1730 	720	316	43.89 %
>lcl|NC_001137.3_cds_NP_011116.3_1732 	369	148	40.11 %
>lcl|NC_001137.3_cds_NP_011117.3_1733 	5046	2309	45.76 %
>lcl|NC_001137.3_cds_NP_001073292.1_1734 	483	219	45.34 %
>lcl|NC_001138.5_cds_NP_116587.1_1735 	483	221	45.76 %
>lcl|NC_001138.5_cds_NP_116588.1_1736 	528	262	49.62 %
>lcl|NC_001138.5_cds_NP_116589.1_1737 	1179	541	45.89 %
>lcl|NC_001138.5_cds_NP_116590.1_1738 	309	131	42.39 %
>lcl|NC_001138.5_cds_NP_116591.1_1739 	525	211	40.19 %
>lcl|NC_001138.5_cds_NP_116593.1_1740 	1140	435	38.16 %
>lcl|NC_001138.5_cds_NP_116594.1_1741 	678	298	43.95 %
>lcl|NC_001138.5_cds_NP_116595.1_1742 	669	266	39.76 %
>lcl|NC_001138.5_cds_NP_116596.1_1743 	897	421	46.93 %
>lcl|NC_001138.5_cds_NP_116597.1_1744 	1023	453	44.28 %
>lcl|NC_001138.5_cds_NP_116600.1_1745 	1677	716	42.70 %
>lcl|NC_001138.5_cds_NP_116601.1_1746 	1941	843	43.43 %
>lcl|NC_001138.5_cds_NP_116602.1_1747 	1776	824	46.40 %
>lcl|NC_001138.5_cds_NP_116603.1_1748 	1398	583	41.70 %
>lcl|NC_001138.5_cds_NP_116576.1_1749 	483	203	42.03 %
>lcl|NC_001138.5_cds_NP_116604.1_1750 	2577	1025	39.77 %
>lcl|NC_001138.5_cds_NP_116605.1_1751 	1872	711	37.98 %
>lcl|NC_001138.5_cds_NP_116606.1_1752 	1338	513	38.34 %
>lcl|NC_001138.5_cds_NP_428268.1_1753 	2145	831	38.74 %
>lcl|NC_001138.5_cds_NP_116608.1_1754 	624	236	37.82 %
>lcl|NC_001138.5_cds_NP_116609.1_1755 	765	299	39.08 %
>lcl|NC_001138.5_cds_NP_116610.1_1756 	906	394	43.49 %
>lcl|NC_001138.5_cds_NP_116611.1_1757 	2025	856	42.27 %
>lcl|NC_001138.5_cds_NP_116612.1_1759 	1869	790	42.27 %
>lcl|NC_001138.5_cds_NP_116613.1_1760 	1623	621	38.26 %
>lcl|NC_001138.5_cds_NP_116614.1_1761 	1128	494	43.79 %
>lcl|NC_001138.5_cds_NP_116615.1_1762 	621	284	45.73 %
>lcl|NC_001138.5_cds_NP_116616.1_1763 	1374	609	44.32 %
>lcl|NC_001138.5_cds_NP_116617.1_1764 	4056	1542	38.02 %
>lcl|NC_001138.5_cds_NP_116618.1_1765 	864	352	40.74 %
>lcl|NC_001138.5_cds_NP_116619.1_1766 	369	143	38.75 %
>lcl|NC_001138.5_cds_NP_116583.2_1767 	3222	1321	41.00 %
>lcl|NC_001138.5_cds_NP_116620.1_1768 	5313	2173	40.90 %
>lcl|NC_001138.5_cds_NP_116622.1_1769 	717	338	47.14 %
>lcl|NC_001138.5_cds_NP_116623.1_1770 	1158	541	46.72 %
>lcl|NC_001138.5_cds_NP_116624.1_1771 	1107	459	41.46 %
>lcl|NC_001138.5_cds_NP_116625.1_1772 	870	343	39.43 %
>lcl|NC_001138.5_cds_NP_444296.1_1773 	1494	561	37.55 %
>lcl|NC_001138.5_cds_NP_116627.2_1774 	1296	489	37.73 %
>lcl|NC_001138.5_cds_NP_116628.1_1775 	3090	1141	36.93 %
>lcl|NC_001138.5_cds_NP_116629.1_1776 	2499	951	38.06 %
>lcl|NC_001138.5_cds_NP_683715.1_1777 	2391	962	40.23 %
>lcl|NC_001138.5_cds_NP_116631.1_1778 	1512	664	43.92 %
>lcl|NC_001138.5_cds_NP_116632.1_1779 	1533	706	46.05 %
>lcl|NC_001138.5_cds_NP_116633.1_1780 	369	170	46.07 %
>lcl|NC_001138.5_cds_NP_001335772.1_1781 	354	118	33.33 %
>lcl|NC_001138.5_cds_NP_116635.1_1782 	1500	634	42.27 %
>lcl|NC_001138.5_cds_NP_116637.1_1784 	480	202	42.08 %
>lcl|NC_001138.5_cds_NP_116638.1_1785 	1536	721	46.94 %
>lcl|NC_001138.5_cds_NP_001335773.1_1786 	495	232	46.87 %
>lcl|NC_001138.5_cds_NP_116640.1_1787 	330	159	48.18 %
>lcl|NC_001138.5_cds_NP_116641.1_1788 	2079	833	40.07 %
>lcl|NC_001138.5_cds_NP_116643.1_1789 	447	160	35.79 %
>lcl|NC_001138.5_cds_NP_116644.1_1790 	1641	675	41.13 %
>lcl|NC_001138.5_cds_NP_570898.1_1792 	636	318	50.00 %
>lcl|NC_001138.5_cds_NP_116585.1_1793 	2340	928	39.66 %
>lcl|NC_001138.5_cds_NP_116647.1_1794 	3678	1317	35.81 %
>lcl|NC_001138.5_cds_NP_116648.2_1795 	6432	2448	38.06 %
>lcl|NC_001138.5_cds_NP_116650.1_1796 	648	263	40.59 %
>lcl|NC_001138.5_cds_NP_116651.1_1797 	2487	927	37.27 %
>lcl|NC_001138.5_cds_NP_116652.1_1798 	2637	937	35.53 %
>lcl|NC_001138.5_cds_NP_116653.1_1799 	5313	1964	36.97 %
>lcl|NC_001138.5_cds_NP_058157.1_1800 	1317	508	38.57 %
>lcl|NC_001138.5_cds_NP_116654.1_1801 	1821	690	37.89 %
>lcl|NC_001138.5_cds_NP_116655.1_1802 	1329	515	38.75 %
>lcl|NC_001138.5_cds_NP_116656.1_1803 	615	228	37.07 %
>lcl|NC_001138.5_cds_NP_116657.1_1804 	2520	909	36.07 %
>lcl|NC_001138.5_cds_NP_116658.1_1805 	468	197	42.09 %
>lcl|NC_001138.5_cds_NP_116659.1_1806 	921	378	41.04 %
>lcl|NC_001138.5_cds_NP_116660.1_1807 	1347	494	36.67 %
>lcl|NC_001138.5_cds_NP_116661.1_1808 	1608	617	38.37 %
>lcl|NC_001138.5_cds_NP_116662.1_1809 	1062	411	38.70 %
>lcl|NC_001138.5_cds_NP_116663.1_1810 	666	248	37.24 %
>lcl|NC_001138.5_cds_NP_116664.1_1811 	2259	889	39.35 %
>lcl|NC_001138.5_cds_NP_116665.1_1812 	1500	554	36.93 %
>lcl|NC_001138.5_cds_NP_116666.1_1813 	513	192	37.43 %
>lcl|NC_001138.5_cds_NP_116667.1_1814 	609	231	37.93 %
>lcl|NC_001138.5_cds_NP_116668.1_1816 	2364	916	38.75 %
>lcl|NC_001138.5_cds_NP_116669.1_1817 	1341	548	40.87 %
>lcl|NC_001138.5_cds_NP_116670.1_1818 	2127	903	42.45 %
>lcl|NC_001138.5_cds_NP_116671.1_1819 	3702	1464	39.55 %
>lcl|NC_001138.5_cds_NP_116672.1_1820 	588	303	51.53 %
>lcl|NC_001138.5_cds_NP_116673.1_1821 	1092	570	52.20 %
>lcl|NC_001138.5_cds_NP_116674.2_1822 	6837	2648	38.73 %
>lcl|NC_001138.5_cds_NP_001257674.1_1823 	699	286	40.92 %
>lcl|NC_001138.5_cds_NP_444297.1_1824 	1503	649	43.18 %
>lcl|NC_001138.5_cds_NP_116677.3_1825 	2202	926	42.05 %
>lcl|NC_001138.5_cds_NP_116678.1_1826 	1836	600	32.68 %
>lcl|NC_001138.5_cds_NP_219497.4_1827 	1380	610	44.20 %
>lcl|NC_001138.5_cds_NP_116681.1_1828 	1008	428	42.46 %
>lcl|NC_001138.5_cds_NP_116682.3_1829 	510	212	41.57 %
>lcl|NC_001138.5_cds_NP_116683.1_1830 	846	354	41.84 %
>lcl|NC_001138.5_cds_NP_116684.3_1831 	1656	700	42.27 %
>lcl|NC_001138.5_cds_NP_116685.1_1832 	2037	904	44.38 %
>lcl|NC_001138.5_cds_NP_116686.3_1833 	3108	1233	39.67 %
>lcl|NC_001138.5_cds_NP_116687.1_1834 	3513	1285	36.58 %
>lcl|NC_001138.5_cds_NP_116688.3_1835 	765	363	47.45 %
>lcl|NC_001138.5_cds_NP_116689.1_1836 	870	422	48.51 %
>lcl|NC_001138.5_cds_NP_116691.3_1839 	444	206	46.40 %
>lcl|NC_001138.5_cds_NP_116692.1_1840 	939	509	54.21 %
>lcl|NC_001138.5_cds_NP_116693.3_1841 	345	155	44.93 %
>lcl|NC_001138.5_cds_NP_116694.1_1843 	375	181	48.27 %
>lcl|NC_001138.5_cds_NP_116695.3_1844 	1674	778	46.48 %
>lcl|NC_001138.5_cds_NP_116696.2_1845 	2562	970	37.86 %
>lcl|NC_001138.5_cds_NP_116697.3_1846 	1533	584	38.10 %
>lcl|NC_001138.5_cds_NP_116698.3_1847 	3009	1098	36.49 %
>lcl|NC_001138.5_cds_NP_116699.3_1848 	888	317	35.70 %
>lcl|NC_001138.5_cds_NP_116700.1_1849 	603	216	35.82 %
>lcl|NC_001138.5_cds_NP_116701.3_1850 	714	268	37.54 %
>lcl|NC_001138.5_cds_NP_116702.1_1851 	1446	620	42.88 %
>lcl|NC_001138.5_cds_NP_116703.5_1852 	930	376	40.43 %
>lcl|NC_001138.5_cds_NP_116704.1_1853 	1086	437	40.24 %
>lcl|NC_001138.5_cds_NP_602317.3_1854 	888	394	44.37 %
>lcl|NC_001138.5_cds_NP_683716.1_1855 	1989	781	39.27 %
>lcl|NC_001138.5_cds_NP_116707.3_1856 	372	161	43.28 %
>lcl|NC_001138.5_cds_NP_116708.1_1857 	801	333	41.57 %
>lcl|NC_001138.5_cds_NP_116709.3_1858 	1641	746	45.46 %
>lcl|NC_001138.5_cds_NP_116710.1_1859 	825	307	37.21 %
>lcl|NC_001138.5_cds_NP_116711.3_1860 	1458	619	42.46 %
>lcl|NC_001138.5_cds_NP_001335774.1_1861 	579	231	39.90 %
>lcl|NC_001138.5_cds_NP_116714.1_1862 	1023	443	43.30 %
>lcl|NC_001138.5_cds_NP_116715.3_1863 	456	157	34.43 %
>lcl|NC_001139.9_cds_NP_011251.1_1864 	1143	413	36.13 %
>lcl|NC_001139.9_cds_NP_011252.1_1865 	528	200	37.88 %
>lcl|NC_001139.9_cds_NP_011253.1_1866 	363	179	49.31 %
>lcl|NC_001139.9_cds_NP_011255.1_1868 	498	197	39.56 %
>lcl|NC_001139.9_cds_NP_011256.1_1870 	621	262	42.19 %
>lcl|NC_001139.9_cds_NP_011257.1_1871 	1677	617	36.79 %
>lcl|NC_001139.9_cds_NP_011258.2_1872 	1149	480	41.78 %
>lcl|NC_001139.9_cds_NP_011259.1_1873 	1131	473	41.82 %
>lcl|NC_001139.9_cds_NP_011260.1_1874 	900	375	41.67 %
>lcl|NC_001139.9_cds_NP_011261.1_1875 	1461	609	41.68 %
>lcl|NC_001139.9_cds_NP_011262.1_1876 	1767	694	39.28 %
>lcl|NC_001139.9_cds_NP_011263.2_1877 	3564	1288	36.14 %
>lcl|NC_001139.9_cds_NP_011264.2_1878 	726	295	40.63 %
>lcl|NC_001139.9_cds_NP_011265.1_1879 	2115	725	34.28 %
>lcl|NC_001139.9_cds_NP_011266.1_1880 	1110	446	40.18 %
>lcl|NC_001139.9_cds_NP_011267.1_1881 	594	225	37.88 %
>lcl|NC_001139.9_cds_NP_011268.1_1882 	1164	426	36.60 %
>lcl|NC_001139.9_cds_NP_011269.2_1883 	2127	854	40.15 %
>lcl|NC_001139.9_cds_NP_011270.1_1884 	1677	661	39.42 %
>lcl|NC_001139.9_cds_NP_011271.1_1885 	1203	450	37.41 %
>lcl|NC_001139.9_cds_NP_011272.1_1886 	546	221	40.48 %
>lcl|NC_001139.9_cds_NP_011273.1_1887 	3015	1078	35.75 %
>lcl|NC_001139.9_cds_NP_011274.2_1888 	753	325	43.16 %
>lcl|NC_001139.9_cds_NP_011276.1_1889 	2883	999	34.65 %
>lcl|NC_001139.9_cds_NP_011277.1_1890 	798	357	44.74 %
>lcl|NC_001139.9_cds_NP_011278.2_1891 	2010	945	47.01 %
>lcl|NC_001139.9_cds_NP_011279.1_1892 	537	268	49.91 %
>lcl|NC_001139.9_cds_NP_011280.1_1893 	2409	1080	44.83 %
>lcl|NC_001139.9_cds_NP_011281.1_1894 	2733	931	34.07 %
>lcl|NC_001139.9_cds_NP_011282.1_1895 	870	307	35.29 %
>lcl|NC_001139.9_cds_NP_011283.1_1896 	573	216	37.70 %
>lcl|NC_001139.9_cds_NP_011284.1_1897 	444	151	34.01 %
>lcl|NC_001139.9_cds_NP_011285.1_1898 	2457	885	36.02 %
>lcl|NC_001139.9_cds_NP_011286.1_1899 	1734	697	40.20 %
>lcl|NC_001139.9_cds_NP_011287.1_1900 	2877	1072	37.26 %
>lcl|NC_001139.9_cds_NP_011289.1_1902 	372	162	43.55 %
>lcl|NC_001139.9_cds_NP_011290.1_1903 	1014	406	40.04 %
>lcl|NC_001139.9_cds_NP_011291.1_1904 	843	323	38.32 %
>lcl|NC_001139.9_cds_NP_011292.1_1905 	1254	457	36.44 %
>lcl|NC_001139.9_cds_NP_011293.1_1906 	528	218	41.29 %
>lcl|NC_001139.9_cds_NP_011294.1_1907 	867	390	44.98 %
>lcl|NC_001139.9_cds_NP_011295.1_1908 	363	158	43.53 %
>lcl|NC_001139.9_cds_NP_011296.1_1909 	1380	554	40.14 %
>lcl|NC_001139.9_cds_NP_011299.1_1910 	2418	1013	41.89 %
>lcl|NC_001139.9_cds_NP_011300.1_1911 	1359	514	37.82 %
>lcl|NC_001139.9_cds_NP_011302.1_1912 	1194	462	38.69 %
>lcl|NC_001139.9_cds_NP_011303.1_1913 	951	433	45.53 %
>lcl|NC_001139.9_cds_NP_011304.2_1914 	1080	476	44.07 %
>lcl|NC_001139.9_cds_NP_011305.1_1915 	669	280	41.85 %
>lcl|NC_001139.9_cds_NP_011306.1_1916 	1149	511	44.47 %
>lcl|NC_001139.9_cds_NP_011307.1_1917 	1248	564	45.19 %
>lcl|NC_001139.9_cds_NP_011308.1_1918 	3108	1155	37.16 %
>lcl|NC_001139.9_cds_NP_011309.1_1919 	4962	1856	37.40 %
>lcl|NC_001139.9_cds_NP_011310.1_1920 	2247	906	40.32 %
>lcl|NC_001139.9_cds_NP_001257675.1_1921 	306	108	35.29 %
>lcl|NC_001139.9_cds_NP_011312.1_1922 	2190	866	39.54 %
>lcl|NC_001139.9_cds_NP_011313.1_1923 	1503	630	41.92 %
>lcl|NC_001139.9_cds_NP_011314.2_1924 	3054	1223	40.05 %
>lcl|NC_001139.9_cds_NP_011315.3_1925 	612	270	44.12 %
>lcl|NC_001139.9_cds_NP_011317.2_1926 	708	351	49.58 %
>lcl|NC_001139.9_cds_NP_011318.2_1927 	4464	1791	40.12 %
>lcl|NC_001139.9_cds_NP_011319.2_1928 	1287	504	39.16 %
>lcl|NC_001139.9_cds_NP_011320.3_1929 	8019	3095	38.60 %
>lcl|NC_001139.9_cds_NP_011321.1_1931 	1359	519	38.19 %
>lcl|NC_001139.9_cds_NP_011322.1_1932 	312	124	39.74 %
>lcl|NC_001139.9_cds_NP_011323.3_1933 	1803	714	39.60 %
>lcl|NC_001139.9_cds_NP_011324.1_1934 	390	164	42.05 %
>lcl|NC_001139.9_cds_NP_011325.1_1935 	1581	562	35.55 %
>lcl|NC_001139.9_cds_NP_011326.1_1936 	360	159	44.17 %
>lcl|NC_001139.9_cds_NP_011328.1_1938 	468	193	41.24 %
>lcl|NC_001139.9_cds_NP_011329.1_1939 	1740	707	40.63 %
>lcl|NC_001139.9_cds_NP_011330.1_1940 	1140	460	40.35 %
>lcl|NC_001139.9_cds_NP_011331.3_1941 	1398	579	41.42 %
>lcl|NC_001139.9_cds_NP_011332.2_1942 	660	227	34.39 %
>lcl|NC_001139.9_cds_NP_011334.1_1943 	1191	527	44.25 %
>lcl|NC_001139.9_cds_NP_011335.1_1944 	2694	1001	37.16 %
>lcl|NC_001139.9_cds_NP_011336.3_1945 	1683	672	39.93 %
>lcl|NC_001139.9_cds_NP_011337.1_1946 	2580	933	36.16 %
>lcl|NC_001139.9_cds_NP_011339.1_1947 	1665	612	36.76 %
>lcl|NC_001139.9_cds_NP_011340.1_1948 	1038	402	38.73 %
>lcl|NC_001139.9_cds_NP_011341.3_1949 	801	321	40.07 %
>lcl|NC_001139.9_cds_NP_011342.1_1950 	4587	1726	37.63 %
>lcl|NC_001139.9_cds_NP_011343.1_1951 	1419	612	43.13 %
>lcl|NC_001139.9_cds_NP_011344.1_1952 	1695	624	36.81 %
>lcl|NC_001139.9_cds_NP_011345.3_1953 	1242	445	35.83 %
>lcl|NC_001139.9_cds_NP_011346.1_1954 	1281	510	39.81 %
>lcl|NC_001139.9_cds_NP_011347.1_1955 	333	108	32.43 %
>lcl|NC_001139.9_cds_NP_011348.1_1956 	2853	1086	38.07 %
>lcl|NC_001139.9_cds_NP_011349.3_1957 	678	321	47.35 %
>lcl|NC_001139.9_cds_NP_011351.1_1958 	1323	510	38.55 %
>lcl|NC_001139.9_cds_NP_011352.1_1959 	2697	1095	40.60 %
>lcl|NC_001139.9_cds_NP_011353.1_1960 	900	382	42.44 %
>lcl|NC_001139.9_cds_NP_011354.3_1961 	933	395	42.34 %
>lcl|NC_001139.9_cds_NP_011355.1_1962 	1713	623	36.37 %
>lcl|NC_001139.9_cds_NP_011356.1_1963 	1113	384	34.50 %
>lcl|NC_001139.9_cds_NP_011357.1_1964 	1539	619	40.22 %
>lcl|NC_001139.9_cds_NP_011358.3_1965 	1044	413	39.56 %
>lcl|NC_001139.9_cds_NP_011359.1_1966 	3252	1262	38.81 %
>lcl|NC_001139.9_cds_NP_011360.1_1967 	1131	447	39.52 %
>lcl|NC_001139.9_cds_NP_011361.1_1968 	819	318	38.83 %
>lcl|NC_001139.9_cds_NP_011362.3_1969 	1026	419	40.84 %
>lcl|NC_001139.9_cds_NP_011364.1_1970 	3399	1188	34.95 %
>lcl|NC_001139.9_cds_NP_011365.1_1971 	4470	1729	38.68 %
>lcl|NC_001139.9_cds_NP_001335775.1_1972 	306	124	40.52 %
>lcl|NC_001139.9_cds_NP_011367.1_1973 	1131	539	47.66 %
>lcl|NC_001139.9_cds_NP_011368.3_1974 	576	240	41.67 %
>lcl|NC_001139.9_cds_NP_011369.1_1975 	936	393	41.99 %
>lcl|NC_001139.9_cds_NP_116577.1_1976 	2106	725	34.43 %
>lcl|NC_001139.9_cds_NP_011371.1_1977 	2058	791	38.44 %
>lcl|NC_001139.9_cds_NP_011372.3_1978 	1242	515	41.47 %
>lcl|NC_001139.9_cds_NP_011373.1_1979 	1851	691	37.33 %
>lcl|NC_001139.9_cds_NP_011374.1_1980 	2733	1002	36.66 %
>lcl|NC_001139.9_cds_NP_011375.1_1981 	3660	1427	38.99 %
>lcl|NC_001139.9_cds_NP_011376.3_1982 	2409	931	38.65 %
>lcl|NC_001139.9_cds_NP_011377.1_1983 	1038	355	34.20 %
>lcl|NC_001139.9_cds_NP_011378.1_1984 	2670	1080	40.45 %
>lcl|NC_001139.9_cds_NP_011379.1_1985 	963	373	38.73 %
>lcl|NC_001139.9_cds_NP_011380.3_1986 	654	273	41.74 %
>lcl|NC_001139.9_cds_NP_011381.1_1987 	1302	509	39.09 %
>lcl|NC_001139.9_cds_NP_011382.1_1988 	3795	1435	37.81 %
>lcl|NC_001139.9_cds_NP_011384.1_1989 	4212	1546	36.70 %
>lcl|NC_001139.9_cds_NP_011385.3_1990 	1380	553	40.07 %
>lcl|NC_001139.9_cds_NP_011386.2_1991 	1353	502	37.10 %
>lcl|NC_001139.9_cds_NP_011387.2_1992 	852	354	41.55 %
>lcl|NC_001139.9_cds_NP_011388.1_1993 	384	178	46.35 %
>lcl|NC_001139.9_cds_NP_011389.3_1994 	1143	632	55.29 %
>lcl|NC_001139.9_cds_NP_011390.2_1995 	1803	828	45.92 %
>lcl|NC_001139.9_cds_NP_011391.2_1996 	1935	717	37.05 %
>lcl|NC_001139.9_cds_NP_011392.1_1997 	765	351	45.88 %
>lcl|NC_001139.9_cds_NP_011393.3_1998 	1578	689	43.66 %
>lcl|NC_001139.9_cds_NP_011394.1_1999 	381	160	41.99 %
>lcl|NC_001139.9_cds_NP_011395.1_2000 	2304	945	41.02 %
>lcl|NC_001139.9_cds_NP_011396.1_2001 	1506	574	38.11 %
>lcl|NC_001139.9_cds_NP_001335776.1_2002 	438	155	35.39 %
>lcl|NC_001139.9_cds_NP_011398.3_2003 	798	295	36.97 %
>lcl|NC_001139.9_cds_NP_011399.1_2004 	1833	740	40.37 %
>lcl|NC_001139.9_cds_NP_011400.1_2005 	969	376	38.80 %
>lcl|NC_001139.9_cds_NP_011401.1_2006 	2178	921	42.29 %
>lcl|NC_001139.9_cds_NP_011402.3_2007 	2007	757	37.72 %
>lcl|NC_001139.9_cds_NP_011403.1_2008 	1551	589	37.98 %
>lcl|NC_001139.9_cds_NP_011404.1_2009 	1392	546	39.22 %
>lcl|NC_001139.9_cds_NP_011405.1_2010 	1875	694	37.01 %
>lcl|NC_001139.9_cds_NP_011407.3_2011 	423	178	42.08 %
>lcl|NC_001139.9_cds_NP_011408.1_2012 	1941	744	38.33 %
>lcl|NC_001139.9_cds_NP_011409.1_2013 	450	211	46.89 %
>lcl|NC_001139.9_cds_NP_011410.1_2014 	1131	478	42.26 %
>lcl|NC_001139.9_cds_NP_011411.3_2015 	1461	579	39.63 %
>lcl|NC_001139.9_cds_NP_011412.1_2016 	450	200	44.44 %
>lcl|NC_001139.9_cds_NP_011414.1_2017 	648	240	37.04 %
>lcl|NC_001139.9_cds_NP_011415.1_2018 	1050	433	41.24 %
>lcl|NC_001139.9_cds_NP_011416.3_2019 	1923	748	38.90 %
>lcl|NC_001139.9_cds_NP_011417.1_2020 	738	280	37.94 %
>lcl|NC_001139.9_cds_NP_011418.1_2021 	1449	640	44.17 %
>lcl|NC_001139.9_cds_NP_011419.1_2022 	831	331	39.83 %
>lcl|NC_001139.9_cds_NP_011420.3_2023 	1734	612	35.29 %
>lcl|NC_001139.9_cds_NP_011421.1_2024 	3348	1256	37.51 %
>lcl|NC_001139.9_cds_NP_011422.1_2025 	2754	1072	38.93 %
>lcl|NC_001139.9_cds_NP_011423.1_2026 	3954	1507	38.11 %
>lcl|NC_001139.9_cds_NP_011424.3_2027 	987	422	42.76 %
>lcl|NC_001139.9_cds_NP_011425.1_2028 	1266	475	37.52 %
>lcl|NC_001139.9_cds_NP_011426.1_2029 	363	170	46.83 %
>lcl|NC_001139.9_cds_NP_001335777.1_2030 	366	136	37.16 %
>lcl|NC_001139.9_cds_NP_011428.1_2031 	414	170	41.06 %
>lcl|NC_001139.9_cds_NP_011429.3_2032 	2250	738	32.80 %
>lcl|NC_001139.9_cds_NP_011430.1_2033 	825	317	38.42 %
>lcl|NC_001139.9_cds_NP_011431.1_2034 	1683	630	37.43 %
>lcl|NC_001139.9_cds_NP_011432.1_2035 	2415	896	37.10 %
>lcl|NC_001139.9_cds_NP_011433.3_2036 	1146	449	39.18 %
>lcl|NC_001139.9_cds_NP_011434.1_2037 	963	363	37.69 %
>lcl|NC_001139.9_cds_NP_011435.1_2038 	393	148	37.66 %
>lcl|NC_001139.9_cds_NP_011436.1_2039 	657	257	39.12 %
>lcl|NC_001139.9_cds_NP_011437.3_2040 	1572	610	38.80 %
>lcl|NC_001139.9_cds_NP_011438.1_2041 	1692	695	41.08 %
>lcl|NC_001139.9_cds_NP_011439.1_2042 	735	311	42.31 %
>lcl|NC_001139.9_cds_NP_011440.1_2043 	1164	447	38.40 %
>lcl|NC_001139.9_cds_NP_011442.3_2044 	2502	991	39.61 %
>lcl|NC_001139.9_cds_NP_011444.1_2045 	2073	831	40.09 %
>lcl|NC_001139.9_cds_NP_011445.1_2046 	369	146	39.57 %
>lcl|NC_001139.9_cds_NP_011447.1_2047 	585	251	42.91 %
>lcl|NC_001139.9_cds_NP_011448.3_2048 	1155	446	38.61 %
>lcl|NC_001139.9_cds_NP_011449.1_2049 	1974	825	41.79 %
>lcl|NC_001139.9_cds_NP_011450.1_2050 	1512	545	36.04 %
>lcl|NC_001139.9_cds_NP_011451.1_2051 	1686	664	39.38 %
>lcl|NC_001139.9_cds_NP_011452.4_2052 	1113	567	50.94 %
>lcl|NC_001139.9_cds_NP_011453.1_2053 	3537	1536	43.43 %
>lcl|NC_001139.9_cds_NP_011454.1_2054 	744	279	37.50 %
>lcl|NC_001139.9_cds_NP_011455.1_2055 	1926	715	37.12 %
>lcl|NC_001139.9_cds_NP_011456.5_2056 	1476	526	35.64 %
>lcl|NC_001139.9_cds_NP_011457.1_2057 	519	216	41.62 %
>lcl|NC_001139.9_cds_NP_011458.1_2058 	864	324	37.50 %
>lcl|NC_001139.9_cds_NP_011459.2_2059 	1584	668	42.17 %
>lcl|NC_001139.9_cds_NP_011460.3_2060 	1533	630	41.10 %
>lcl|NC_001139.9_cds_NP_011461.1_2061 	417	146	35.01 %
>lcl|NC_001139.9_cds_NP_011462.1_2062 	714	286	40.06 %
>lcl|NC_001139.9_cds_NP_011464.1_2063 	705	292	41.42 %
>lcl|NC_001139.9_cds_NP_011465.3_2064 	822	325	39.54 %
>lcl|NC_001139.9_cds_NP_011466.1_2065 	2745	1076	39.20 %
>lcl|NC_001139.9_cds_NP_011467.1_2066 	1218	493	40.48 %
>lcl|NC_001139.9_cds_NP_011468.1_2067 	609	259	42.53 %
>lcl|NC_001139.9_cds_NP_011470.4_2068 	1629	674	41.38 %
>lcl|NC_001139.9_cds_NP_011471.1_2069 	891	368	41.30 %
