heder	Length	GC_amont	CG_precent
>ENST00000922577.1 cds chromosome	372	205	55.11 %
>ENST00000328963.10 cds chromosome	1788	942	52.68 %
>ENST00000261826.10 cds chromosome	450	229	50.89 %
>ENST00000535250.5 cds chromosome	1095	539	49.22 %
>ENST00000539606.5 cds chromosome	384	192	50.00 %
>ENST00000541716.5 cds chromosome	387	192	49.61 %
>ENST00000541022.5 cds chromosome	387	192	49.61 %
>ENST00000541564.5 cds chromosome	777	387	49.81 %
>ENST00000538011.5 cds chromosome	384	192	50.00 %
>ENST00000535600.2 cds chromosome	828	410	49.52 %
>ENST00000903311.1 cds chromosome	1521	813	53.45 %
>ENST00000903312.1 cds chromosome	1863	985	52.87 %
>ENST00000260197.12 cds chromosome	6645	3484	52.43 %
>ENST00000525532.5 cds chromosome	3477	1780	51.19 %
>ENST00000532694.5 cds chromosome	3183	1637	51.43 %
>ENST00000534286.5 cds chromosome	3375	1724	51.08 %
>ENST00000527934.1 cds chromosome	2490	1255	50.40 %
>ENST00000905166.1 cds chromosome	6639	3480	52.42 %
>ENST00000905167.1 cds chromosome	6522	3416	52.38 %
>ENST00000610970.1 cds chromosome	963	668	69.37 %
>ENST00000360046.10 cds chromosome	963	668	69.37 %
>ENST00000511914.1 cds chromosome	423	251	59.34 %
>ENST00000201979.3 cds chromosome	897	564	62.88 %
>ENST00000898142.1 cds chromosome	897	564	62.88 %
>ENST00000898143.1 cds chromosome	897	564	62.88 %
>ENST00000898144.1 cds chromosome	915	575	62.84 %
>ENST00000898145.1 cds chromosome	897	564	62.88 %
>ENST00000898146.1 cds chromosome	897	564	62.88 %
>ENST00000954465.1 cds chromosome	921	578	62.76 %
>ENST00000954466.1 cds chromosome	894	563	62.98 %
>ENST00000954467.1 cds chromosome	915	575	62.84 %
>ENST00000954468.1 cds chromosome	894	563	62.98 %
>ENST00000954469.1 cds chromosome	921	578	62.76 %
>ENST00000586009.5 cds chromosome	348	227	65.23 %
>ENST00000588591.5 cds chromosome	456	294	64.47 %
>ENST00000334919.9 cds chromosome	1347	842	62.51 %
>ENST00000591287.5 cds chromosome	1455	908	62.41 %
>ENST00000590112.5 cds chromosome	753	502	66.67 %
>ENST00000601019.5 cds chromosome	1455	908	62.41 %
>ENST00000361795.9 cds chromosome	1455	908	62.41 %
>ENST00000603232.6 cds chromosome	1458	909	62.35 %
>ENST00000591282.5 cds chromosome	1461	911	62.35 %
>ENST00000593271.5 cds chromosome	414	266	64.25 %
>ENST00000589386.5 cds chromosome	544	332	61.03 %
>ENST00000588597.5 cds chromosome	1365	838	61.39 %
>ENST00000587657.1 cds chromosome	398	252	63.32 %
>ENST00000601392.5 cds chromosome	882	543	61.56 %
>ENST00000587819.5 cds chromosome	462	294	63.64 %
>ENST00000589229.5 cds chromosome	487	310	63.66 %
>ENST00000420428.7 cds chromosome	1461	911	62.35 %
>ENST00000899355.1 cds chromosome	1458	910	62.41 %
>ENST00000899356.1 cds chromosome	1422	886	62.31 %
>ENST00000899357.1 cds chromosome	1428	890	62.32 %
>ENST00000899358.1 cds chromosome	1425	888	62.32 %
>ENST00000899359.1 cds chromosome	1515	934	61.65 %
>ENST00000899360.1 cds chromosome	1455	908	62.41 %
>ENST00000899361.1 cds chromosome	1458	909	62.35 %
>ENST00000899362.1 cds chromosome	1452	906	62.40 %
>ENST00000899363.1 cds chromosome	1338	837	62.56 %
>ENST00000899364.1 cds chromosome	1518	935	61.59 %
>ENST00000899365.1 cds chromosome	1308	812	62.08 %
>ENST00000931906.1 cds chromosome	1188	739	62.21 %
>ENST00000970536.1 cds chromosome	1428	890	62.32 %
>ENST00000970537.1 cds chromosome	1368	857	62.65 %
>ENST00000970538.1 cds chromosome	1371	859	62.65 %
>ENST00000970539.1 cds chromosome	1509	933	61.83 %
>ENST00000970540.1 cds chromosome	1194	744	62.31 %
>ENST00000970541.1 cds chromosome	1227	765	62.35 %
>ENST00000970542.1 cds chromosome	1434	892	62.20 %
>ENST00000970543.1 cds chromosome	930	572	61.51 %
>ENST00000970544.1 cds chromosome	1374	860	62.59 %
>ENST00000970545.1 cds chromosome	1077	667	61.93 %
>ENST00000970546.1 cds chromosome	1293	812	62.80 %
>ENST00000339444.10 cds chromosome	2058	911	44.27 %
>ENST00000356767.8 cds chromosome	1008	444	44.05 %
>ENST00000393735.6 cds chromosome	1551	707	45.58 %
>ENST00000393730.5 cds chromosome	2139	961	44.93 %
>ENST00000445809.5 cds chromosome	747	331	44.31 %
>ENST00000454864.5 cds chromosome	1344	613	45.61 %
>ENST00000306312.8 cds chromosome	2235	1006	45.01 %
>ENST00000432958.6 cds chromosome	2139	961	44.93 %
>ENST00000423416.5 cds chromosome	1422	647	45.50 %
>ENST00000393729.5 cds chromosome	2124	958	45.10 %
>ENST00000456463.5 cds chromosome	636	283	44.50 %
>ENST00000393723.2 cds chromosome	2145	964	44.94 %
>ENST00000393727.5 cds chromosome	2241	1009	45.02 %
>ENST00000396128.9 cds chromosome	1716	718	41.84 %
>ENST00000355081.3 cds chromosome	1758	737	41.92 %
>ENST00000579157.1 cds chromosome	696	285	40.95 %
>ENST00000556500.1 cds chromosome	488	208	42.62 %
>ENST00000894795.1 cds chromosome	1713	716	41.80 %
>ENST00000894796.1 cds chromosome	1716	718	41.84 %
>ENST00000894797.1 cds chromosome	1716	718	41.84 %
>ENST00000894798.1 cds chromosome	1716	718	41.84 %
>ENST00000945246.1 cds chromosome	1716	718	41.84 %
>ENST00000945247.1 cds chromosome	1716	718	41.84 %
>ENST00000945248.1 cds chromosome	1791	752	41.99 %
>ENST00000945249.1 cds chromosome	1716	718	41.84 %
>ENST00000232974.11 cds chromosome	2244	1419	63.24 %
>ENST00000680014.1 cds chromosome	2328	1469	63.10 %
>ENST00000505904.1 cds chromosome	882	537	60.88 %
>ENST00000889819.1 cds chromosome	2244	1419	63.24 %
>ENST00000889820.1 cds chromosome	1263	786	62.23 %
>ENST00000889821.1 cds chromosome	2244	1419	63.24 %
>ENST00000889822.1 cds chromosome	1263	786	62.23 %
>ENST00000889823.1 cds chromosome	2316	1466	63.30 %
>ENST00000427908.6 cds chromosome	582	378	64.95 %
>ENST00000423571.6 cds chromosome	1167	751	64.35 %
>ENST00000439742.7 cds chromosome	621	422	67.95 %
>ENST00000513063.5 cds chromosome	621	422	67.95 %
>ENST00000502529.1 cds chromosome	374	253	67.65 %
>ENST00000927425.1 cds chromosome	621	422	67.95 %
>ENST00000927426.1 cds chromosome	621	422	67.95 %
>ENST00000927427.1 cds chromosome	621	422	67.95 %
>ENST00000927428.1 cds chromosome	591	406	68.70 %
>ENST00000698511.1 cds chromosome	3486	1942	55.71 %
>ENST00000524087.5 cds chromosome	3486	1942	55.71 %
>ENST00000614927.1 cds chromosome	753	363	48.21 %
>ENST00000373325.6 cds chromosome	2040	985	48.28 %
>ENST00000252011.8 cds chromosome	2112	1027	48.63 %
>ENST00000373323.8 cds chromosome	2019	992	49.13 %
>ENST00000652169.1 cds chromosome	381	192	50.39 %
>ENST00000484417.5 cds chromosome	381	192	50.39 %
>ENST00000449559.1 cds chromosome	504	249	49.40 %
>ENST00000863972.1 cds chromosome	1737	838	48.24 %
>ENST00000933117.1 cds chromosome	1980	971	49.04 %
>ENST00000954514.1 cds chromosome	2163	1056	48.82 %
>ENST00000954515.1 cds chromosome	1887	920	48.75 %
>ENST00000954516.1 cds chromosome	2106	1024	48.62 %
>ENST00000354313.7 cds chromosome	945	543	57.46 %
>ENST00000267615.11 cds chromosome	1245	760	61.04 %
>ENST00000556603.6 cds chromosome	1245	760	61.04 %
>ENST00000555495.5 cds chromosome	888	557	62.73 %
>ENST00000554999.5 cds chromosome	544	305	56.07 %
>ENST00000555553.5 cds chromosome	618	351	56.80 %
>ENST00000553452.5 cds chromosome	504	285	56.55 %
>ENST00000557309.1 cds chromosome	504	285	56.55 %
>ENST00000906420.1 cds chromosome	1245	760	61.04 %
>ENST00000928428.1 cds chromosome	1245	760	61.04 %
>ENST00000928429.1 cds chromosome	1245	760	61.04 %
>ENST00000945314.1 cds chromosome	939	586	62.41 %
>ENST00000647428.1 cds chromosome	1245	553	44.42 %
>ENST00000645655.1 cds chromosome	1584	704	44.44 %
>ENST00000644055.1 cds chromosome	465	218	46.88 %
>ENST00000646528.1 cds chromosome	525	211	40.19 %
>ENST00000647186.1 cds chromosome	1584	704	44.44 %
>ENST00000646624.1 cds chromosome	1584	704	44.44 %
>ENST00000643410.1 cds chromosome	936	442	47.22 %
>ENST00000645205.1 cds chromosome	1584	704	44.44 %
>ENST00000645351.1 cds chromosome	1584	704	44.44 %
>ENST00000646281.1 cds chromosome	1110	490	44.14 %
>ENST00000447419.7 cds chromosome	1437	942	65.55 %
>ENST00000440447.2 cds chromosome	579	358	61.83 %
>ENST00000293922.1 cds chromosome	1422	951	66.88 %
>ENST00000231887.8 cds chromosome	2172	1033	47.56 %
>ENST00000456310.5 cds chromosome	1884	891	47.29 %
>ENST00000890153.1 cds chromosome	1830	856	46.78 %
>ENST00000890154.1 cds chromosome	2067	989	47.85 %
>ENST00000890155.1 cds chromosome	2160	1028	47.59 %
>ENST00000427358.5 cds chromosome	666	391	58.71 %
>ENST00000382666.6 cds chromosome	738	443	60.03 %
>ENST00000382668.8 cds chromosome	672	400	59.52 %
>ENST00000674256.1 cds chromosome	1005	617	61.39 %
>ENST00000399677.5 cds chromosome	918	554	60.35 %
>ENST00000398664.5 cds chromosome	375	217	57.87 %
>ENST00000380148.6 cds chromosome	399	238	59.65 %
>ENST00000569631.1 cds chromosome	309	193	62.46 %
>ENST00000563025.1 cds chromosome	309	193	62.46 %
>ENST00000461158.5 cds chromosome	508	279	54.92 %
>ENST00000481065.5 cds chromosome	936	510	54.49 %
>ENST00000486257.5 cds chromosome	735	417	56.73 %
>ENST00000383671.8 cds chromosome	735	417	56.73 %
>ENST00000484319.1 cds chromosome	490	268	54.69 %
>ENST00000891102.1 cds chromosome	732	416	56.83 %
>ENST00000891103.1 cds chromosome	405	237	58.52 %
>ENST00000891104.1 cds chromosome	402	236	58.71 %
>ENST00000280606.7 cds chromosome	1662	1091	65.64 %
>ENST00000714076.1 cds chromosome	1794	1086	60.54 %
>ENST00000714077.1 cds chromosome	1905	1155	60.63 %
>ENST00000713995.1 cds chromosome	1173	701	59.76 %
>ENST00000480266.7 cds chromosome	1431	879	61.43 %
>ENST00000714078.1 cds chromosome	1188	711	59.85 %
>ENST00000344849.5 cds chromosome	1878	1144	60.92 %
>ENST00000714079.1 cds chromosome	1173	701	59.76 %
>ENST00000714080.1 cds chromosome	915	537	58.69 %
>ENST00000713956.1 cds chromosome	1431	879	61.43 %
>ENST00000713957.1 cds chromosome	1626	1000	61.50 %
>ENST00000373203.9 cds chromosome	1977	1214	61.41 %
>ENST00000713996.1 cds chromosome	1119	693	61.93 %
>ENST00000713997.1 cds chromosome	2004	1236	61.68 %
>ENST00000714102.1 cds chromosome	1860	1145	61.56 %
>ENST00000714081.1 cds chromosome	585	351	60.00 %
>ENST00000714082.1 cds chromosome	1992	1224	61.45 %
>ENST00000714083.1 cds chromosome	993	616	62.03 %
>ENST00000462196.2 cds chromosome	585	351	60.00 %
>ENST00000714103.1 cds chromosome	663	376	56.71 %
>ENST00000714126.1 cds chromosome	1074	631	58.75 %
>ENST00000714127.1 cds chromosome	1074	631	58.75 %
>ENST00000714046.1 cds chromosome	1953	1204	61.65 %
>ENST00000714084.1 cds chromosome	1899	1161	61.14 %
>ENST00000714047.1 cds chromosome	2097	1281	61.09 %
>ENST00000886302.1 cds chromosome	1800	1115	61.94 %
>ENST00000886303.1 cds chromosome	1866	1150	61.63 %
>ENST00000886304.1 cds chromosome	1971	1213	61.54 %
>ENST00000886305.1 cds chromosome	1935	1193	61.65 %
>ENST00000886306.1 cds chromosome	2001	1230	61.47 %
>ENST00000886307.1 cds chromosome	1683	1046	62.15 %
>ENST00000886308.1 cds chromosome	1878	1158	61.66 %
>ENST00000886309.1 cds chromosome	1473	899	61.03 %
>ENST00000886310.1 cds chromosome	1902	1172	61.62 %
>ENST00000942917.1 cds chromosome	1977	1214	61.41 %
>ENST00000942918.1 cds chromosome	1938	1191	61.46 %
>ENST00000942919.1 cds chromosome	1968	1214	61.69 %
>ENST00000942920.1 cds chromosome	1866	1145	61.36 %
>ENST00000942921.1 cds chromosome	1839	1127	61.28 %
>ENST00000942922.1 cds chromosome	1953	1201	61.50 %
>ENST00000942923.1 cds chromosome	1617	991	61.29 %
>ENST00000419291.7 cds chromosome	837	539	64.40 %
>ENST00000411789.6 cds chromosome	768	493	64.19 %
>ENST00000547152.1 cds chromosome	800	509	63.62 %
>ENST00000369093.6 cds chromosome	1179	511	43.34 %
>ENST00000497671.5 cds chromosome	408	168	41.18 %
>ENST00000436547.7 cds chromosome	1128	488	43.26 %
>ENST00000412524.5 cds chromosome	398	164	41.21 %
>ENST00000899115.1 cds chromosome	1149	493	42.91 %
>ENST00000899116.1 cds chromosome	1197	519	43.36 %
>ENST00000899117.1 cds chromosome	1146	496	43.28 %
>ENST00000937094.1 cds chromosome	1200	516	43.00 %
>ENST00000937095.1 cds chromosome	1125	486	43.20 %
>ENST00000937096.1 cds chromosome	1029	449	43.63 %
>ENST00000616727.4 cds chromosome	1539	675	43.86 %
>ENST00000478191.1 cds chromosome	552	218	39.49 %
>ENST00000891595.1 cds chromosome	1416	619	43.71 %
>ENST00000891596.1 cds chromosome	1521	666	43.79 %
>ENST00000891597.1 cds chromosome	1371	586	42.74 %
>ENST00000289753.2 cds chromosome	1323	902	68.18 %
>ENST00000565622.5 cds chromosome	399	239	59.90 %
>ENST00000398682.5 cds chromosome	375	218	58.13 %
>ENST00000563102.1 cds chromosome	429	249	58.04 %
>ENST00000569420.1 cds chromosome	309	195	63.11 %
>ENST00000308873.11 cds chromosome	1248	845	67.71 %
>ENST00000338888.4 cds chromosome	1290	871	67.52 %
>ENST00000399916.5 cds chromosome	1290	871	67.52 %
>ENST00000388827.4 cds chromosome	597	197	33.00 %
>ENST00000361970.10 cds chromosome	765	247	32.29 %
>ENST00000881080.1 cds chromosome	534	181	33.90 %
>ENST00000881081.1 cds chromosome	681	217	31.86 %
>ENST00000927600.1 cds chromosome	696	226	32.47 %
>ENST00000927601.1 cds chromosome	765	247	32.29 %
>ENST00000927602.1 cds chromosome	765	247	32.29 %
>ENST00000927603.1 cds chromosome	765	247	32.29 %
>ENST00000927604.1 cds chromosome	693	240	34.63 %
>ENST00000560890.5 cds chromosome	566	257	45.41 %
>ENST00000261879.10 cds chromosome	774	368	47.55 %
>ENST00000380343.8 cds chromosome	651	312	47.93 %
>ENST00000560353.1 cds chromosome	666	318	47.75 %
>ENST00000940505.1 cds chromosome	738	347	47.02 %
>ENST00000640173.1 cds chromosome	1203	576	47.88 %
>ENST00000225275.4 cds chromosome	2238	1385	61.89 %
>ENST00000699291.1 cds chromosome	576	365	63.37 %
>ENST00000561500.5 cds chromosome	810	400	49.38 %
>ENST00000320623.10 cds chromosome	825	402	48.73 %
>ENST00000379047.7 cds chromosome	723	349	48.27 %
>ENST00000379046.6 cds chromosome	711	343	48.24 %
>ENST00000439109.6 cds chromosome	609	290	47.62 %
>ENST00000564043.1 cds chromosome	762	368	48.29 %
>ENST00000302392.5 cds chromosome	480	294	61.25 %
>ENST00000891867.1 cds chromosome	333	224	67.27 %
>ENST00000891868.1 cds chromosome	354	209	59.04 %
>ENST00000891869.1 cds chromosome	375	217	57.87 %
>ENST00000352312.6 cds chromosome	1836	1035	56.37 %
>ENST00000510833.5 cds chromosome	354	176	49.72 %
>ENST00000505024.1 cds chromosome	1839	1037	56.39 %
>ENST00000891922.1 cds chromosome	1836	1035	56.37 %
>ENST00000891923.1 cds chromosome	1836	1035	56.37 %
>ENST00000581675.5 cds chromosome	516	323	62.60 %
>ENST00000268893.10 cds chromosome	5394	3424	63.48 %
>ENST00000343736.9 cds chromosome	5574	3545	63.60 %
>ENST00000580669.6 cds chromosome	2943	1869	63.51 %
>ENST00000582679.1 cds chromosome	889	549	61.75 %
>ENST00000475157.1 cds chromosome	477	305	63.94 %
>ENST00000290551.5 cds chromosome	477	305	63.94 %
>ENST00000262450.8 cds chromosome	5865	3479	59.32 %
>ENST00000462991.5 cds chromosome	3183	1901	59.72 %
>ENST00000377999.5 cds chromosome	333	210	63.06 %
>ENST00000496404.1 cds chromosome	3678	2138	58.13 %
>ENST00000491020.1 cds chromosome	384	230	59.90 %
>ENST00000560081.5 cds chromosome	996	571	57.33 %
>ENST00000268122.9 cds chromosome	1440	810	56.25 %
>ENST00000649642.1 cds chromosome	1254	707	56.38 %
>ENST00000558360.1 cds chromosome	714	401	56.16 %
>ENST00000558030.5 cds chromosome	702	412	58.69 %
>ENST00000558184.1 cds chromosome	411	240	58.39 %
>ENST00000909203.1 cds chromosome	1440	810	56.25 %
>ENST00000909204.1 cds chromosome	1467	827	56.37 %
>ENST00000909205.1 cds chromosome	1440	810	56.25 %
>ENST00000909206.1 cds chromosome	1125	632	56.18 %
>ENST00000940753.1 cds chromosome	1440	810	56.25 %
>ENST00000401507.7 cds chromosome	2121	847	39.93 %
>ENST00000514082.6 cds chromosome	1560	596	38.21 %
>ENST00000407818.8 cds chromosome	2235	898	40.18 %
>ENST00000674632.1 cds chromosome	2178	875	40.17 %
>ENST00000674916.1 cds chromosome	1773	705	39.76 %
>ENST00000676413.1 cds chromosome	2040	804	39.41 %
>ENST00000381103.7 cds chromosome	2040	804	39.41 %
>ENST00000676271.1 cds chromosome	2064	824	39.92 %
>ENST00000674733.1 cds chromosome	2154	855	39.69 %
>ENST00000506857.5 cds chromosome	1983	781	39.38 %
>ENST00000674752.1 cds chromosome	2058	810	39.36 %
>ENST00000512006.2 cds chromosome	392	166	42.35 %
>ENST00000908143.1 cds chromosome	2184	881	40.34 %
>ENST00000908144.1 cds chromosome	2187	882	40.33 %
>ENST00000908145.1 cds chromosome	2130	859	40.33 %
>ENST00000908146.1 cds chromosome	2103	843	40.09 %
>ENST00000908147.1 cds chromosome	2088	833	39.89 %
>ENST00000908148.1 cds chromosome	2301	933	40.55 %
>ENST00000908149.1 cds chromosome	2145	856	39.91 %
>ENST00000927777.1 cds chromosome	2058	823	39.99 %
>ENST00000927778.1 cds chromosome	2082	830	39.87 %
>ENST00000927779.1 cds chromosome	2115	846	40.00 %
>ENST00000927780.1 cds chromosome	2106	843	40.03 %
>ENST00000682126.1 cds chromosome	2541	1039	40.89 %
>ENST00000013125.9 cds chromosome	2541	1039	40.89 %
>ENST00000557390.6 cds chromosome	2175	898	41.29 %
>ENST00000555216.5 cds chromosome	326	120	36.81 %
>ENST00000872354.1 cds chromosome	2538	1038	40.90 %
>ENST00000937351.1 cds chromosome	2538	1038	40.90 %
>ENST00000937352.1 cds chromosome	2538	1038	40.90 %
>ENST00000945330.1 cds chromosome	2391	985	41.20 %
>ENST00000945331.1 cds chromosome	2502	1025	40.97 %
>ENST00000324093.9 cds chromosome	5778	3673	63.57 %
>ENST00000512744.5 cds chromosome	1143	659	57.66 %
>ENST00000506979.1 cds chromosome	693	381	54.98 %
>ENST00000505665.5 cds chromosome	339	217	64.01 %
>ENST00000505237.2 cds chromosome	507	330	65.09 %
>ENST00000891948.1 cds chromosome	5538	3520	63.56 %
>ENST00000536005.7 cds chromosome	780	511	65.51 %
>ENST00000562849.6 cds chromosome	453	306	67.55 %
>ENST00000299694.12 cds chromosome	453	306	67.55 %
>ENST00000618932.1 cds chromosome	341	185	54.25 %
>ENST00000569622.6 cds chromosome	654	284	43.43 %
>ENST00000676757.1 cds chromosome	2964	1116	37.65 %
>ENST00000676647.1 cds chromosome	2964	1116	37.65 %
>ENST00000676621.1 cds chromosome	1602	642	40.07 %
>ENST00000677720.1 cds chromosome	2022	769	38.03 %
>ENST00000260731.5 cds chromosome	3171	1211	38.19 %
>ENST00000937277.1 cds chromosome	2790	1073	38.46 %
>ENST00000937278.1 cds chromosome	3006	1155	38.42 %
>ENST00000361475.7 cds chromosome	2064	1243	60.22 %
>ENST00000373403.7 cds chromosome	842	520	61.76 %
>ENST00000453095.1 cds chromosome	479	302	63.05 %
>ENST00000879170.1 cds chromosome	2052	1236	60.23 %
>ENST00000879171.1 cds chromosome	1884	1131	60.03 %
>ENST00000879172.1 cds chromosome	1821	1087	59.69 %
>ENST00000954626.1 cds chromosome	2064	1243	60.22 %
>ENST00000954627.1 cds chromosome	2058	1238	60.16 %
>ENST00000954628.1 cds chromosome	2118	1279	60.39 %
>ENST00000309731.12 cds chromosome	1065	569	53.43 %
>ENST00000564129.5 cds chromosome	633	326	51.50 %
>ENST00000568594.5 cds chromosome	508	258	50.79 %
>ENST00000570275.5 cds chromosome	435	222	51.03 %
>ENST00000864980.1 cds chromosome	1008	542	53.77 %
>ENST00000940893.1 cds chromosome	966	518	53.62 %
>ENST00000940894.1 cds chromosome	1032	554	53.68 %
>ENST00000354334.7 cds chromosome	2865	1833	63.98 %
>ENST00000080059.12 cds chromosome	2976	1911	64.21 %
>ENST00000548080.5 cds chromosome	1155	699	60.52 %
>ENST00000552960.5 cds chromosome	2925	1875	64.10 %
>ENST00000477203.6 cds chromosome	675	431	63.85 %
>ENST00000380610.8 cds chromosome	3045	1953	64.14 %
>ENST00000547259.1 cds chromosome	333	192	57.66 %
>ENST00000427332.6 cds chromosome	2859	1826	63.87 %
>ENST00000488927.2 cds chromosome	618	363	58.74 %
>ENST00000485796.5 cds chromosome	459	304	66.23 %
>ENST00000425451.2 cds chromosome	306	185	60.46 %
>ENST00000430670.5 cds chromosome	824	544	66.02 %
>ENST00000422254.5 cds chromosome	424	267	62.97 %
>ENST00000440293.5 cds chromosome	479	311	64.93 %
>ENST00000447463.5 cds chromosome	460	292	63.48 %
>ENST00000434070.5 cds chromosome	460	292	63.48 %
>ENST00000421231.5 cds chromosome	414	262	63.29 %
>ENST00000450805.5 cds chromosome	338	215	63.61 %
>ENST00000417902.5 cds chromosome	400	262	65.50 %
>ENST00000903431.1 cds chromosome	2904	1865	64.22 %
>ENST00000903432.1 cds chromosome	3036	1951	64.26 %
>ENST00000903433.1 cds chromosome	2535	1607	63.39 %
>ENST00000903434.1 cds chromosome	2892	1852	64.04 %
>ENST00000903435.1 cds chromosome	2904	1866	64.26 %
>ENST00000903436.1 cds chromosome	2646	1685	63.68 %
>ENST00000903437.1 cds chromosome	2856	1829	64.04 %
>ENST00000903438.1 cds chromosome	3060	1963	64.15 %
>ENST00000568879.1 cds chromosome	714	471	65.97 %
>ENST00000380361.7 cds chromosome	9162	5331	58.19 %
>ENST00000704023.1 cds chromosome	1731	989	57.13 %
>ENST00000565308.3 cds chromosome	963	455	47.25 %
>ENST00000698152.1 cds chromosome	963	455	47.25 %
>ENST00000354464.11 cds chromosome	3246	1945	59.92 %
>ENST00000561462.5 cds chromosome	1644	983	59.79 %
>ENST00000558780.5 cds chromosome	306	202	66.01 %
>ENST00000558046.5 cds chromosome	465	298	64.09 %
